num_episodes,num_steps,num_updates,episode_steps,train_reward
1.0,50.0,0.0,50.0,-8.574859988290457
2.0,100.0,0.0,50.0,-8.258309895443363
3.0,150.0,0.0,50.0,-6.495487822698947
4.0,200.0,0.0,50.0,-8.136545972838956
5.0,250.0,0.0,50.0,-12.900642698309309
6.0,300.0,43.0,50.0,-15.997037544155997
7.0,350.0,93.0,50.0,-15.540884527147023
8.0,400.0,143.0,50.0,-10.232421064243404
9.0,450.0,193.0,50.0,-7.384725557586417
10.0,500.0,243.0,50.0,-5.038720976652775
11.0,550.0,293.0,50.0,-5.33389894509857
12.0,600.0,343.0,50.0,-9.431367694181235
13.0,650.0,393.0,50.0,-11.410504316193437
14.0,700.0,443.0,50.0,-16.058300785249447
15.0,750.0,493.0,50.0,-7.4948321213654685
16.0,800.0,543.0,50.0,-9.049401873446863
17.0,850.0,593.0,50.0,-8.391327191777222
18.0,900.0,643.0,50.0,-11.411659967429003
19.0,950.0,693.0,50.0,-13.469376163810763
20.0,1000.0,743.0,50.0,-10.604881323584717
21.0,1050.0,793.0,50.0,-8.365343451371572
22.0,1100.0,843.0,50.0,-12.583502129183653
23.0,1150.0,893.0,50.0,-9.911156435290199
24.0,1200.0,943.0,50.0,-15.260987551179458
25.0,1250.0,993.0,50.0,-10.186719506262094
26.0,1300.0,1043.0,50.0,-7.409941966087416
27.0,1350.0,1093.0,50.0,-12.63114960804562
28.0,1400.0,1143.0,50.0,-8.169237664634979
29.0,1450.0,1193.0,50.0,-6.2047030294823395
30.0,1500.0,1243.0,50.0,-10.0344453589682
31.0,1550.0,1293.0,50.0,-12.149905963393458
32.0,1600.0,1343.0,50.0,-10.195777904830283
33.0,1650.0,1393.0,50.0,-12.172852619551659
34.0,1700.0,1443.0,50.0,-12.95856842718676
35.0,1750.0,1493.0,50.0,-5.319905842222383
36.0,1800.0,1543.0,50.0,-4.275305987435639
37.0,1850.0,1593.0,50.0,-5.711975761929841
38.0,1900.0,1643.0,50.0,-8.733080260317138
39.0,1950.0,1693.0,50.0,-4.639727185355907
40.0,2000.0,1743.0,50.0,-7.20577944781722
41.0,2050.0,1793.0,50.0,-7.0183539326345015
42.0,2100.0,1843.0,50.0,-4.663479940213977
43.0,2150.0,1893.0,50.0,-13.21443255393547
44.0,2200.0,1943.0,50.0,-7.235283310715378
45.0,2250.0,1993.0,50.0,-4.774586112142098
46.0,2300.0,2043.0,50.0,-5.645900354948013
47.0,2350.0,2093.0,50.0,-9.782553277008033
48.0,2400.0,2143.0,50.0,-9.020138916112982
49.0,2450.0,2193.0,50.0,-11.911482482870035
50.0,2500.0,2243.0,50.0,-18.711192936007006
51.0,2550.0,2293.0,50.0,-4.575346665093698
52.0,2600.0,2343.0,50.0,-15.807487551950054
53.0,2650.0,2393.0,50.0,-10.566125528266314
54.0,2700.0,2443.0,50.0,-6.095805850159071
55.0,2750.0,2493.0,50.0,-6.625747575750772
56.0,2800.0,2543.0,50.0,-8.885020940069202
57.0,2850.0,2593.0,50.0,-7.83192039498095
58.0,2900.0,2643.0,50.0,-7.985818932667399
59.0,2950.0,2693.0,50.0,-12.811682563661233
60.0,3000.0,2743.0,50.0,-9.759285289214809
61.0,3050.0,2793.0,50.0,-7.234842173975123
62.0,3100.0,2843.0,50.0,-6.983741135960981
63.0,3150.0,2893.0,50.0,-6.697705716688636
64.0,3200.0,2943.0,50.0,-11.133661234039817
65.0,3250.0,2993.0,50.0,-6.294618894558167
66.0,3300.0,3043.0,50.0,-13.887711633432756
67.0,3350.0,3093.0,50.0,-12.117134468122979
68.0,3400.0,3143.0,50.0,-9.000129853155796
69.0,3450.0,3193.0,50.0,-10.481429462233672
70.0,3500.0,3243.0,50.0,-12.398358548628487
71.0,3550.0,3293.0,50.0,-6.765617239461991
72.0,3600.0,3343.0,50.0,-8.659570224684797
73.0,3650.0,3393.0,50.0,-11.252538336450156
74.0,3700.0,3443.0,50.0,-9.032613999619091
75.0,3750.0,3493.0,50.0,-6.611239083258689
76.0,3800.0,3543.0,50.0,-13.652108027551725
77.0,3850.0,3593.0,50.0,-5.088947673634742
78.0,3900.0,3643.0,50.0,-11.026608003751154
79.0,3950.0,3693.0,50.0,-6.17830119967404
80.0,4000.0,3743.0,50.0,-7.954045549595928
81.0,4050.0,3793.0,50.0,-9.805896335949408
82.0,4100.0,3843.0,50.0,-11.550911557737495
83.0,4150.0,3893.0,50.0,-9.885598453386597
84.0,4200.0,3943.0,50.0,-10.009278015691418
85.0,4250.0,3993.0,50.0,-10.72035436385157
86.0,4300.0,4043.0,50.0,-12.956321419351623
87.0,4350.0,4093.0,50.0,-9.441936020497455
88.0,4400.0,4143.0,50.0,-4.926872947980109
89.0,4450.0,4193.0,50.0,-6.071775875543438
90.0,4500.0,4243.0,50.0,-6.730620437372948
91.0,4550.0,4293.0,50.0,-6.835377294249157
92.0,4600.0,4343.0,50.0,-10.953964764613731
93.0,4650.0,4393.0,50.0,-6.919809606403861
94.0,4700.0,4443.0,50.0,-9.3169927450078
